order,lam,flux,mask
4,6583.0864475463,1.003053,False
4,6583.11063804464,1.002463,False
4,6583.13482854297,1.002783,False
4,6583.15901904131,1.002578,False
4,6583.18320953965,1.002303,False
4,6583.20740003798,1.004357,False
4,6583.23159053632,1.008197,False
4,6583.25578103465,1.009723,False
4,6583.27997153299,1.006842,False
4,6583.30416203133,1.002769,False
4,6583.32835252966,1.002831,False
4,6583.352543028,1.00645,False
4,6583.37673352633,1.010029,False
4,6583.40092402467,1.011489,False
4,6583.42511452301,1.011195,False
4,6583.44930502134,1.011011,False
4,6583.47349551968,1.0115,False
4,6583.49768601802,1.010286,False
4,6583.52187651635,1.003685,False
4,6583.54606701469,0.9975491,False
4,6583.57025751302,0.9983702,False
4,6583.59444801136,1.003372,False
4,6583.61863850969,1.005869,False
4,6583.64282900803,1.002898,False
4,6583.66701950637,0.9955902,False
4,6583.6912100047,0.9868613,False
4,6583.71540050304,0.9817188,False
4,6583.73959100137,0.9815376,False
4,6583.76378149971,0.9841847,False
4,6583.78797199805,0.9872269,False
4,6583.81216249638,0.9910334,False
4,6583.83635299472,0.9965735,False
4,6583.86054349305,1.005,False
4,6583.88473399139,1.017421,False
4,6583.90892448973,1.032303,False
4,6583.93311498806,1.04148,False
4,6583.9573054864,1.040337,False
4,6583.98149598473,1.037827,False
4,6584.00568648307,1.030468,False
4,6584.02987698141,1.017686,False
4,6584.05406747974,1.00674,False
4,6584.07825797808,1.006063,False
4,6584.10244847641,1.009508,False
4,6584.12663897475,1.010355,False
4,6584.15082947309,1.008676,False
4,6584.17501997142,1.008841,False
4,6584.19921046976,1.007573,False
4,6584.2234009681,1.002871,False
4,6584.24759146643,0.9977588,False
4,6584.27178196477,0.9965614,False
4,6584.2959724631,0.9996053,False
4,6584.32016296144,1.003838,False
4,6584.34435345978,1.005464,False
4,6584.36854395811,1.003193,False
4,6584.39273445645,1.001481,False
4,6584.41692495478,1.003718,False
4,6584.44111545312,1.008117,False
4,6584.46530595146,1.009289,False
4,6584.48949644979,1.003655,False
4,6584.51368694813,0.9943758,False
4,6584.53787744646,0.9881364,False
4,6584.5620679448,0.9840623,False
4,6584.58625844314,0.98283,False
4,6584.61044894147,0.9854457,False
4,6584.63463943981,0.9905208,False
4,6584.65882993814,0.9932859,False
4,6584.68302043648,0.9942016,False
4,6584.70721093482,0.9974737,False
4,6584.73140143315,1.005371,False
4,6584.75559193149,1.011682,False
4,6584.77978242982,1.012021,False
4,6584.80397292816,1.008592,False
4,6584.82816342649,1.007191,False
4,6584.85235392483,1.004828,False
4,6584.87654442317,1.001426,False
4,6584.9007349215,1.000102,False
4,6584.92492541984,1.003047,False
4,6584.94911591817,1.007044,False
4,6584.97330641651,1.008837,False
4,6584.99749691485,1.0084,False
4,6585.02168741318,1.008538,False
4,6585.04587791152,1.008781,False
4,6585.07006840985,1.00895,False
4,6585.09425890819,1.008882,False
4,6585.11844940653,1.007073,False
4,6585.14263990486,1.000926,False
4,6585.1668304032,0.9914528,False
4,6585.19102090154,0.9816965,False
4,6585.21521139987,0.9736605,False
4,6585.23940189821,0.9706315,False
4,6585.26359239654,0.9723593,False
4,6585.28778289488,0.9773459,False
4,6585.31197339322,0.98627,False
4,6585.33616389155,0.9945906,False
4,6585.36035438989,1.000673,False
4,6585.38454488822,1.005672,False
4,6585.40873538656,1.009107,False
4,6585.43292588489,1.01019,False
4,6585.45711638323,1.007432,False
4,6585.48130688157,1.001429,False
4,6585.5054973799,0.997388,False
5,6441.69298477232,0.999703,False
5,6441.71717527066,1.002337,False
5,6441.74136576899,1.005328,False
5,6441.76555626733,1.004795,False
5,6441.78974676567,1.001542,False
5,6441.813937264,0.9997003,False
5,6441.83812776234,1.002292,False
5,6441.86231826068,1.006399,False
5,6441.88650875901,1.007456,False
5,6441.91069925735,1.004809,False
5,6441.93488975568,1.001957,False
5,6441.95908025402,1.000477,False
5,6441.98327075236,1.000106,False
5,6442.00746125069,1.000741,False
5,6442.03165174903,1.003329,False
5,6442.05584224736,1.008364,False
5,6442.0800327457,1.011885,False
5,6442.10422324403,1.010968,False
5,6442.12841374237,1.006736,False
5,6442.15260424071,0.9998488,False
5,6442.17679473904,0.9954816,False
5,6442.20098523738,0.9961099,False
5,6442.22517573571,0.9978246,False
5,6442.24936623405,0.9985549,False
5,6442.27355673239,0.9988285,False
5,6442.29774723072,0.998818,False
5,6442.32193772906,0.9972135,False
5,6442.34612822739,0.9962191,False
5,6442.37031872573,0.9962047,False
5,6442.39450922407,0.9953812,False
5,6442.4186997224,0.9919828,False
5,6442.44289022074,0.9872329,False
5,6442.46708071908,0.9859697,False
5,6442.49127121741,0.9901191,False
5,6442.51546171575,0.9947106,False
5,6442.53965221408,0.997317,False
5,6442.56384271242,0.9961953,False
5,6442.58803321076,0.992855,False
5,6442.61222370909,0.9924556,False
5,6442.63641420743,0.9925585,False
5,6442.66060470576,0.9893394,False
5,6442.6847952041,0.9831029,False
5,6442.70898570244,0.9797893,False
5,6442.73317620077,0.9829822,False
5,6442.75736669911,0.9908865,False
5,6442.78155719744,0.9988066,False
5,6442.80574769578,1.003718,False
5,6442.82993819412,1.004654,False
5,6442.85412869245,1.001639,False
5,6442.87831919079,0.9977351,False
5,6442.90250968912,0.9995755,False
5,6442.92670018746,0.9999679,False
5,6442.9508906858,0.9952521,False
5,6442.97508118413,0.9896494,False
5,6442.99927168247,0.9870185,False
5,6443.0234621808,0.9848576,False
5,6443.04765267914,0.9824089,False
5,6443.07184317748,0.9819953,False
5,6443.09603367581,0.9837268,False
5,6443.12022417415,0.9869398,False
5,6443.14441467248,0.9900522,False
5,6443.16860517082,0.9914896,False
5,6443.19279566916,0.9913352,False
5,6443.21698616749,0.9905921,False
5,6443.24117666583,0.9911252,False
5,6443.26536716416,0.9938861,False
5,6443.2895576625,0.9962336,False
5,6443.31374816084,0.9979536,False
5,6443.33793865917,0.9980375,False
5,6443.36212915751,0.9952481,False
5,6443.38631965584,0.994088,False
5,6443.41051015418,0.9951087,False
5,6443.43470065252,0.9954332,False
5,6443.45889115085,0.9927885,False
5,6443.48308164919,0.9902155,False
5,6443.50727214752,0.9913271,False
5,6443.53146264586,0.9952087,False
5,6443.5556531442,0.996555,False
5,6443.57984364253,0.9934362,False
5,6443.60403414087,0.9901602,False
5,6443.6282246392,0.9897792,False
5,6443.65241513754,0.9901426,False
5,6443.67660563588,0.9915751,False
5,6443.70079613421,0.9959484,False
5,6443.72498663255,1.002312,False
5,6443.74917713088,1.005458,False
5,6443.77336762922,1.002467,False
5,6443.79755812756,0.9973537,False
5,6443.82174862589,0.99635,False
5,6443.84593912423,1.001074,False
5,6443.87012962256,1.006308,False
5,6443.8943201209,1.006197,False
5,6443.91851061924,1.0007,False
5,6443.94270111757,0.9969471,False
5,6443.96689161591,0.9989593,False
5,6443.99108211424,1.001547,False
5,6444.01527261258,1.000054,False
5,6444.03946311092,0.9998608,False
5,6444.06365360925,1.003031,False
5,6444.08784410759,1.006761,False
5,6444.11203460593,1.006968,False
5,6444.13622510426,1.003335,False
5,6444.16041560259,1.00012,False
5,6444.18460610093,0.9992816,False
5,6444.20879659927,0.9990222,False
5,6444.23298709761,0.9972592,False
5,6444.25717759594,1.000385,False
5,6444.28136809428,1.005303,False
5,6444.30555859261,1.004635,False
5,6444.32974909095,1.002869,False
5,6444.35393958929,1.001836,False
5,6444.37813008762,1.002284,False
5,6444.40232058596,1.004657,False
5,6444.42651108429,1.00836,False
5,6444.45070158263,1.010369,False
5,6444.47489208097,1.00924,False
5,6444.4990825793,1.006934,False
5,6444.52327307764,1.007113,False
5,6444.54746357597,1.006898,False
5,6444.57165407431,1.00633,False
5,6444.59584457264,1.008232,False
5,6444.62003507098,1.008399,False
5,6444.64422556932,1.004414,False
5,6444.66841606765,0.9989806,False
5,6444.69260656599,0.9966691,False
5,6444.71679706432,0.995789,False
5,6444.74098756266,0.9951831,False
5,6444.765178061,0.9946857,False
5,6444.78936855933,0.9948241,False
5,6444.81355905767,0.9967464,False
5,6444.837749556,1.000196,False
5,6444.86194005434,1.003769,False
5,6444.88613055268,1.005745,False
5,6444.91032105101,1.004858,False
5,6444.93451154935,1.001832,False
5,6444.95870204768,0.9990413,False
5,6444.98289254602,0.9984893,False
5,6445.00708304436,0.9986314,False
5,6445.03127354269,0.9975098,False
5,6445.05546404103,0.99604,False
5,6445.07965453937,0.9976992,False
5,6445.1038450377,1.002243,False
5,6445.12803553604,1.004823,False
5,6445.15222603437,1.001821,False
5,6445.17641653271,0.9956566,False
5,6445.20060703104,0.992661,False
5,6445.22479752938,0.9955739,False
5,6445.24898802772,1.00195,False
5,6445.27317852605,1.00699,False
5,6445.29736902439,1.009664,False
5,6445.32155952273,1.011486,False
5,6445.34575002106,1.013234,False
5,6445.3699405194,1.013044,False
5,6445.39413101773,1.010167,False
5,6445.41832151607,1.006719,False
5,6445.4425120144,1.005153,False
5,6445.46670251274,1.005164,False
5,6445.49089301108,1.005682,False
5,6445.51508350941,1.00492,False
5,6445.53927400775,1.003823,False
5,6445.56346450608,1.007679,False
5,6445.58765500442,1.015437,False
5,6445.61184550276,1.023292,False
5,6445.63603600109,1.02782,False
5,6445.66022649943,1.027667,False
5,6445.68441699776,1.02311,False
5,6445.7086074961,1.016253,False
5,6445.73279799444,1.010029,False
5,6445.75698849277,1.006403,False
5,6445.78117899111,1.004237,False
5,6445.80536948945,1.002123,False
5,6445.82955998778,1.000353,False
5,6445.85375048612,1.000947,False
5,6445.87794098445,1.004735,False
5,6445.90213148279,1.00928,False
5,6445.92632198112,1.010988,False
5,6445.95051247946,1.009797,False
5,6445.9747029778,1.007958,False
5,6445.99889347613,1.007691,False
5,6446.02308397447,1.009489,False
5,6446.04727447281,1.011813,False
5,6446.07146497114,1.012269,False
5,6446.09565546948,1.009836,False
5,6446.11984596781,1.005474,False
5,6446.14403646615,1.000824,False
5,6446.16822696449,1.001959,False
5,6446.19241746282,1.010786,False
5,6446.21660796116,1.019758,False
5,6446.24079845949,1.015882,False
5,6446.26498895783,1.005513,False
5,6446.28917945616,1.000289,False
5,6446.3133699545,1.002118,False
5,6446.33756045284,1.002594,False
5,6446.36175095117,1.001138,False
5,6446.38594144951,1.001582,False
5,6446.41013194785,1.004742,False
5,6446.43432244618,1.005571,False
5,6446.45851294452,1.002574,False
5,6446.48270344285,0.9968053,False
5,6446.50689394119,0.9894094,False
5,6446.53108443953,0.9827045,False
5,6446.55527493786,0.9807896,False
5,6446.5794654362,0.9860568,False
5,6446.60365593453,0.9958118,False
5,6446.62784643287,1.002454,False
5,6446.65203693121,1.003044,False
5,6446.67622742954,1.001708,False
5,6446.70041792788,1.005007,False
5,6446.72460842621,1.009163,False
5,6446.74879892455,1.006259,False
5,6446.77298942289,0.9974901,False
5,6446.79717992122,0.9968362,False
5,6446.82137041956,1.003176,False
5,6446.84556091789,1.00825,False
5,6446.86975141623,1.006877,False
5,6446.89394191456,1.002975,False
5,6446.9181324129,1.00248,False
5,6446.94232291124,1.005383,False
5,6446.96651340957,1.006675,False
5,6446.99070390791,1.00307,False
5,6447.01489440625,1.000779,False
5,6447.03908490458,1.001726,False
5,6447.06327540292,1.002851,False
5,6447.08746590125,1.003449,False
5,6447.11165639959,1.00568,False
5,6447.13584689792,1.008889,False
5,6447.16003739626,1.010386,False
5,6447.1842278946,1.010225,False
5,6447.20841839293,1.011351,False
5,6447.23260889127,1.010946,False
5,6447.2567993896,1.004661,False
5,6447.28098988794,0.9979281,False
5,6447.30518038628,0.9956871,False
5,6447.32937088461,0.9972298,False
5,6447.35356138295,0.9980978,False
5,6447.37775188129,0.9970751,False
5,6447.40194237962,0.9958794,False
5,6447.42613287796,0.9961184,False
5,6447.45032337629,0.9989084,False
5,6447.47451387463,1.006752,False
5,6447.49870437297,1.013465,False
5,6447.5228948713,1.013362,False
5,6447.54708536964,1.008094,False
5,6447.57127586797,1.005294,False
5,6447.59546636631,1.005966,False
5,6447.61965686464,1.006793,False
5,6447.64384736298,1.005695,False
5,6447.66803786132,1.005791,False
5,6447.69222835965,1.006055,False
5,6447.71641885799,1.004369,False
5,6447.74060935633,1.001751,False
5,6447.76479985466,1.002933,False
5,6447.788990353,1.009764,False
5,6447.81318085133,1.017556,False
5,6447.83737134967,1.017616,False
5,6447.86156184801,1.007371,False
5,6447.88575234634,0.9924724,False
5,6447.90994284468,0.9812697,False
5,6447.93413334301,0.9785308,False
5,6447.95832384135,0.9830877,False
5,6447.98251433969,0.9898461,False
5,6448.00670483802,0.9935026,False
5,6448.03089533636,0.9919262,False
5,6448.05508583469,0.9874184,False
5,6448.07927633303,0.984347,False
5,6448.10346683136,0.9861326,False
5,6448.1276573297,0.9926229,False
5,6448.15184782804,0.9988337,False
5,6448.17603832637,1.000156,False
5,6448.20022882471,0.9960958,False
5,6448.22441932305,0.9905978,False
5,6448.24860982138,0.9861804,False
5,6448.27280031972,0.9804669,False
5,6448.29699081805,0.9734971,False
5,6448.32118131639,0.9733264,False
5,6448.34537181472,0.9795882,False
5,6448.36956231306,0.9844638,False
5,6448.3937528114,0.9824188,False
5,6448.41794330973,0.9787694,False
5,6448.44213380807,0.9795368,False
5,6448.46632430641,0.9830961,False
5,6448.49051480474,0.9841657,False
5,6448.51470530308,0.9830578,False
5,6448.53889580141,0.9822728,False
5,6448.56308629975,0.9835076,False
5,6448.58727679809,0.9855373,False
5,6448.61146729642,0.9842032,False
5,6448.63565779476,0.9769624,False
5,6448.65984829309,0.9651982,False
5,6448.68403879143,0.9528721,False
5,6448.70822928977,0.9427673,False
5,6448.7324197881,0.9337171,False
5,6448.75661028644,0.9276602,False
5,6448.78080078477,0.9282882,False
5,6448.80499128311,0.9329919,False
5,6448.82918178145,0.940695,False
5,6448.85337227978,0.9511673,False
5,6448.87756277812,0.9630059,False
5,6448.90175327645,0.9724159,False
5,6448.92594377479,0.9777864,False
5,6448.95013427312,0.9823768,False
5,6448.97432477146,0.9889205,False
5,6448.9985152698,0.9884104,False
5,6449.02270576813,0.9788346,False
5,6449.04689626647,0.9658729,False
5,6449.07108676481,0.9568913,False
5,6449.09527726314,0.9522844,False
5,6449.11946776148,0.9481322,False
5,6449.14365825981,0.9425567,False
5,6449.16784875815,0.938324,False
5,6449.19203925649,0.938174,False
5,6449.21622975482,0.9409328,False
5,6449.24042025316,0.9439512,False
5,6449.26461075149,0.9459431,False
5,6449.28880124983,0.9468542,False
5,6449.31299174817,0.9504242,False
5,6449.3371822465,0.9595457,False
5,6449.36137274484,0.9714848,False
5,6449.38556324317,0.9775733,False
5,6449.40975374151,0.9797824,False
5,6449.43394423985,0.9834391,False
5,6449.45813473818,0.9875963,False
5,6449.48232523652,0.9902024,False
5,6449.50651573485,0.9899443,False
5,6449.53070623319,0.9874176,False
5,6449.55489673153,0.9847581,False
5,6449.57908722986,0.9831426,False
5,6449.6032777282,0.9808413,False
5,6449.62746822653,0.9758759,False
5,6449.65165872487,0.9697697,False
5,6449.67584922321,0.9688535,False
5,6449.70003972154,0.9729204,False
5,6449.72423021988,0.9737084,False
5,6449.74842071821,0.9609051,False
5,6449.77261121655,0.9321912,False
5,6449.79680171489,0.8896831,False
5,6449.82099221322,0.8341132,False
5,6449.84518271156,0.7634684,False
5,6449.86937320989,0.6912623,False
5,6449.89356370823,0.6408939,False
5,6449.91775420657,0.631224,False
5,6449.9419447049,0.6624388,False
5,6449.96613520324,0.7225833,False
5,6449.99032570158,0.7951141,False
5,6450.01451619991,0.8642516,False
5,6450.03870669825,0.918189,False
5,6450.06289719658,0.9511966,False
5,6450.08708769492,0.9648497,False
5,6450.11127819326,0.9658833,False
5,6450.13546869159,0.961347,False
5,6450.15965918993,0.9567211,False
5,6450.18384968826,0.9548185,False
5,6450.2080401866,0.9546914,False
5,6450.23223068494,0.9511902,False
5,6450.25642118327,0.9387792,False
5,6450.28061168161,0.9181305,False
5,6450.30480217994,0.8973795,False
5,6450.32899267828,0.8865232,False
5,6450.35318317661,0.884855,False
5,6450.37737367495,0.8890568,False
5,6450.40156417329,0.8980936,False
5,6450.42575467162,0.9094496,False
5,6450.44994516996,0.9226114,False
5,6450.47413566829,0.9387054,False
5,6450.49832616663,0.9562262,False
5,6450.52251666497,0.964936,False
5,6450.5467071633,0.9682636,False
5,6450.57089766164,0.9745228,False
5,6450.59508815997,0.9855775,False
5,6450.61927865831,0.9953799,False
5,6450.64346915665,0.9989495,False
5,6450.66765965498,0.9956168,False
5,6450.69185015332,0.9885669,False
5,6450.71604065165,0.9811768,False
5,6450.74023114999,0.9772537,False
5,6450.76442164833,0.9770347,False
5,6450.78861214666,0.9767982,False
5,6450.812802645,0.977309,False
5,6450.83699314334,0.9799401,False
5,6450.86118364167,0.9844776,False
5,6450.88537414001,0.9885839,False
5,6450.90956463834,0.989456,False
5,6450.93375513668,0.9873123,False
5,6450.95794563502,0.9868729,False
5,6450.98213613335,0.9937164,False
5,6451.00632663169,1.000681,False
5,6451.03051713002,1.006148,False
5,6451.05470762836,1.012363,False
5,6451.07889812669,1.017189,False
5,6451.10308862503,1.016174,False
5,6451.12727912337,1.009331,False
5,6451.1514696217,1.00168,False
5,6451.17566012004,0.9987715,False
5,6451.19985061838,0.9981783,False
5,6451.22404111671,0.9954036,False
5,6451.24823161505,0.9885633,False
5,6451.27242211338,0.9803225,False
5,6451.29661261172,0.9767858,False
5,6451.32080311006,0.9804244,False
5,6451.34499360839,0.9878932,False
5,6451.36918410673,0.9932216,False
5,6451.39337460506,0.9961525,False
5,6451.4175651034,1.00042,False
5,6451.44175560173,1.007202,False
5,6451.46594610007,1.009959,False
5,6451.49013659841,1.009909,False
5,6451.51432709674,1.009882,False
5,6451.53851759508,1.009728,False
5,6451.56270809342,1.006482,False
5,6451.58689859175,1.000413,False
5,6451.61108909009,0.9960617,False
5,6451.63527958842,0.9983304,False
5,6451.65947008676,1.006031,False
5,6451.6836605851,1.01267,False
5,6451.70785108343,1.013277,False
5,6451.73204158177,1.009124,False
5,6451.7562320801,1.007109,False
5,6451.78042257844,1.011353,False
5,6451.80461307678,1.019016,False
5,6451.82880357511,1.022623,False
5,6451.85299407345,1.018618,False
5,6451.87718457178,1.013449,False
5,6451.90137507012,1.011556,False
5,6451.92556556846,1.009657,False
5,6451.94975606679,1.005505,False
5,6451.97394656513,1.003934,False
5,6451.99813706346,1.008087,False
5,6452.0223275618,1.013059,False
5,6452.04651806014,1.010275,False
5,6452.07070855847,1.005935,False
5,6452.09489905681,1.008239,False
5,6452.11908955514,1.015158,False
5,6452.14328005348,1.021001,False
5,6452.16747055182,1.022649,False
5,6452.19166105015,1.019413,False
5,6452.21585154849,1.011739,False
5,6452.24004204682,1.002439,False
5,6452.26423254516,0.996761,False
5,6452.2884230435,0.9974567,False
5,6452.31261354183,1.001043,False
5,6452.33680404017,1.000326,False
5,6452.3609945385,0.9964194,False
5,6452.38518503684,0.9937118,False
5,6452.40937553517,0.991948,False
5,6452.43356603351,0.9908984,False
5,6452.45775653185,0.9924726,False
5,6452.48194703018,0.9984944,False
5,6452.50613752852,1.007479,False
5,6452.53032802686,1.015072,False
5,6452.55451852519,1.017814,False
5,6452.57870902353,1.015598,False
5,6452.60289952187,1.011775,False
5,6452.6270900202,1.009089,False
5,6452.65128051854,1.00829,False
5,6452.67547101687,1.008065,False
5,6452.69966151521,1.006242,False
5,6452.72385201355,1.00244,False
5,6452.74804251188,1.000338,False
5,6452.77223301022,1.00274,False
5,6452.79642350855,1.005118,False
5,6452.82061400689,1.00213,False
5,6452.84480450522,0.9957712,False
5,6452.86899500356,0.9923018,False
5,6452.8931855019,0.9923325,False
5,6452.91737600023,0.9912449,False
5,6452.94156649857,0.9884861,False
5,6452.9657569969,0.9891078,False
5,6452.98994749524,0.9970214,False
5,6453.01413799358,1.008057,False
5,6453.03832849191,1.015788,False
5,6453.06251899025,1.01713,False
5,6453.08670948858,1.01439,False
5,6453.11089998692,1.011006,False
5,6453.13509048525,1.008569,False
5,6453.15928098359,1.006267,False
5,6453.18347148193,1.002913,False
5,6453.20766198026,0.9983988,False
5,6453.2318524786,0.9962717,False
5,6453.25604297694,0.99961,False
5,6453.28023347527,1.001086,False
5,6453.30442397361,0.9980478,False
5,6453.32861447194,0.9948333,False
5,6453.35280497028,0.9976792,False
5,6453.37699546862,1.004856,False
5,6453.40118596695,1.009068,False
5,6453.42537646529,1.010286,False
5,6453.44956696363,1.016674,False
5,6453.47375746196,1.023878,False
5,6453.4979479603,1.024543,False
5,6453.52213845863,1.016408,False
5,6453.54632895697,1.004951,False
5,6453.5705194553,0.9968898,False
5,6453.59470995364,0.9936587,False
5,6453.61890045198,0.9926917,False
5,6453.64309095031,0.992049,False
5,6453.66728144865,0.9951627,False
5,6453.69147194698,1.001164,False
5,6453.71566244532,1.006272,False
5,6453.73985294366,1.008394,False
5,6453.76404344199,1.008235,False
5,6453.78823394033,1.007051,False
5,6453.81242443867,1.005421,False
5,6453.836614937,1.003224,False
5,6453.86080543534,1.001178,False
5,6453.88499593367,0.9994001,False
5,6453.90918643201,0.9981203,False
5,6453.93337693034,0.998549,False
5,6453.95756742868,1.00113,False
5,6453.98175792702,1.002999,False
5,6454.00594842535,1.000593,False
5,6454.03013892369,0.9942613,False
5,6454.05432942203,0.9902472,False
5,6454.07851992036,0.9933072,False
5,6454.1027104187,1.001488,False
5,6454.12690091703,1.006348,False
5,6454.15109141537,1.004642,False
5,6454.1752819137,0.9990197,False
5,6454.19947241204,0.9940937,False
5,6454.22366291038,0.9912207,False
5,6454.24785340871,0.9893736,False
5,6454.27204390705,0.9884643,False
5,6454.29623440539,0.9898456,False
5,6454.32042490372,0.9942108,False
5,6454.34461540206,0.9998644,False
5,6454.36880590039,1.004717,False
5,6454.39299639873,1.006735,False
5,6454.41718689707,1.00319,False
5,6454.4413773954,0.9943975,False
5,6454.46556789374,0.9831611,False
5,6454.48975839207,0.9723825,False
5,6454.51394889041,0.962523,False
5,6454.53813938874,0.9546243,False
5,6454.56232988708,0.9525313,False
5,6454.58652038542,0.9591376,False
5,6454.61071088375,0.9683315,False
5,6454.63490138209,0.9763055,False
5,6454.65909188042,0.9826066,False
5,6454.68328237876,0.9886206,False
5,6454.7074728771,0.9954988,False
5,6454.73166337543,1.002855,False
5,6454.75585387377,1.00551,False
5,6454.78004437211,0.9995447,False
5,6454.80423487044,0.9986449,False
5,6454.82842536878,1.005479,False
5,6454.85261586711,1.012305,False
5,6454.87680636545,1.011165,False
5,6454.90099686378,1.004496,False
5,6454.92518736212,0.9991186,False
5,6454.94937786046,0.9978536,False
5,6454.97356835879,0.9971986,False
5,6454.99775885713,0.9971921,False
5,6455.02194935546,0.9979124,False
5,6455.0461398538,0.9970762,False
5,6455.07033035214,0.9911947,False
5,6455.09452085047,0.9829183,False
5,6455.11871134881,0.9784406,False
5,6455.14290184715,0.9817808,False
5,6455.16709234548,0.9905266,False
5,6455.19128284382,0.9976104,False
5,6455.21547334215,0.9984071,False
5,6455.23966384049,0.9935565,False
5,6455.26385433882,0.9881988,False
5,6455.28804483716,0.9888883,False
5,6455.3122353355,0.9949864,False
5,6455.33642583383,1.000738,False
5,6455.36061633217,1.002154,False
5,6455.3848068305,1.000666,False
5,6455.40899732884,0.9972215,False
5,6455.43318782718,0.9928537,False
5,6455.45737832551,0.9914538,False
5,6455.48156882385,0.9962615,False
5,6455.50575932218,1.004203,False
5,6455.52994982052,1.007277,False
5,6455.55414031886,0.998172,False
5,6455.57833081719,0.973687,False
5,6455.60252131553,0.9358303,False
5,6455.62671181386,0.891683,False
5,6455.6509023122,0.8514672,False
5,6455.67509281054,0.8229545,False
5,6455.69928330887,0.8125241,False
5,6455.72347380721,0.824102,False
5,6455.74766430554,0.8560824,False
5,6455.77185480388,0.8959869,False
5,6455.79604530222,0.9308179,False
5,6455.82023580055,0.9550573,False
5,6455.84442629889,0.9720935,False
5,6455.86861679722,0.9798871,False
5,6455.89280729556,0.9791498,False
5,6455.9169977939,0.9763111,False
5,6455.94118829223,0.9775397,False
5,6455.96537879057,0.9843433,False
5,6455.9895692889,0.9916012,False
5,6456.01375978724,0.9913458,False
5,6456.03795028558,0.9812277,False
5,6456.06214078391,0.9684455,False
5,6456.08633128225,0.9611654,False
5,6456.11052178059,0.9602574,False
5,6456.13471227892,0.9576525,False
5,6456.15890277726,0.9538628,False
5,6456.18309327559,0.9544689,False
5,6456.20728377393,0.9626312,False
5,6456.23147427227,0.9746934,False
5,6456.2556647706,0.9841252,False
5,6456.27985526894,0.9863372,False
5,6456.30404576727,0.9808164,False
5,6456.32823626561,0.9686238,False
5,6456.35242676395,0.9490857,False
5,6456.37661726228,0.9189139,False
5,6456.40080776062,0.8754662,False
5,6456.42499825895,0.8254,False
5,6456.44918875729,0.7808714,False
5,6456.47337925563,0.7551051,False
5,6456.49756975396,0.7577612,False
5,6456.5217602523,0.7907409,False
5,6456.54595075063,0.8407663,False
5,6456.57014124897,0.8918164,False
5,6456.5943317473,0.9369192,False
5,6456.61852224564,0.9669844,False
5,6456.64271274398,0.982007,False
5,6456.66690324231,0.9888524,False
5,6456.69109374065,0.9936014,False
5,6456.71528423898,0.9971201,False
5,6456.73947473732,0.9994962,False
5,6456.76366523566,0.9996498,False
5,6456.78785573399,0.9945669,False
5,6456.81204623233,0.9857315,False
5,6456.83623673067,0.9776222,False
5,6456.860427229,0.9732432,False
5,6456.88461772734,0.9705892,False
5,6456.90880822567,0.9665918,False
5,6456.93299872401,0.9610835,False
5,6456.95718922235,0.9568596,False
5,6456.98137972068,0.9568589,False
5,6457.00557021902,0.961256,False
5,6457.02976071735,0.9687913,False
5,6457.05395121569,0.9771056,False
5,6457.07814171403,0.9827654,False
5,6457.10233221236,0.9849556,False
5,6457.1265227107,0.986193,False
5,6457.15071320903,0.9899372,False
5,6457.17490370737,0.9966121,False
5,6457.19909420571,1.001801,False
5,6457.22328470404,1.002128,False
5,6457.24747520238,0.9993626,False
5,6457.27166570071,0.9997721,False
5,6457.29585619905,1.001433,False
5,6457.32004669739,1.002152,False
5,6457.34423719572,1.003375,False
5,6457.36842769406,1.006167,False
5,6457.39261819239,1.006603,False
5,6457.41680869073,1.002048,False
5,6457.44099918907,0.9946761,False
5,6457.4651896874,0.9889245,False
5,6457.48938018574,0.989015,False
5,6457.51357068407,0.9952846,False
5,6457.53776118241,1.00373,False
5,6457.56195168075,1.009822,False
5,6457.58614217908,1.011844,False
5,6457.61033267742,1.010689,False
5,6457.63452317575,1.008254,False
5,6457.65871367409,1.005654,False
5,6457.68290417243,1.006597,False
5,6457.70709467076,1.009264,False
5,6457.7312851691,1.006019,False
5,6457.75547566743,1.000169,False
5,6457.77966616577,0.9996755,False
5,6457.80385666411,1.007939,False
5,6457.82804716244,1.01911,False
5,6457.85223766078,1.024298,False
5,6457.87642815911,1.02287,False
5,6457.90061865745,1.018257,False
5,6457.92480915579,1.01221,False
5,6457.94899965412,1.009044,False
5,6457.97319015246,1.008151,False
5,6457.99738065079,1.005824,False
5,6458.02157114913,1.000023,False
5,6458.04576164747,0.9923329,False
5,6458.0699521458,0.9853615,False
5,6458.09414264414,0.9819121,False
5,6458.11833314247,0.9843727,False
5,6458.14252364081,0.9920119,False
5,6458.16671413914,1.000824,False
5,6458.19090463748,1.00639,False
5,6458.21509513582,1.006956,False
5,6458.23928563415,1.002488,False
5,6458.26347613249,0.9943184,False
5,6458.28766663083,0.9855088,False
5,6458.31185712916,0.9807801,False
5,6458.3360476275,0.9836536,False
5,6458.36023812583,0.9909569,False
5,6458.38442862417,0.9971136,False
5,6458.40861912251,1.002197,False
5,6458.43280962084,1.008753,False
5,6458.45700011918,1.015625,False
5,6458.48119061751,1.018444,False
5,6458.50538111585,1.01522,False
5,6458.52957161419,1.011042,False
5,6458.55376211252,1.007972,False
5,6458.57795261086,1.005389,False
